    132,      0,    .74900,    131,    110,      0,      0,      0/
    132,      0,    .80300,    231,    120,    110,      0,      0/
    132,      0,    .85700,    131,    120,   -120,      0,      0/
    132,      0,    .91100,    131,    110,    110,      0,      0/
    132,      0,    .97000,    230,    121,      0,      0,      0/
    132,      0,   1.00000,    130,    111,      0,      0,      0/
    232,      0,    .33100,    130,   -120,      0,      0,      0/
    232,      0,    .49700,    230,    110,      0,      0,      0/
    232,      0,    .66500,    131,   -120,      0,      0,      0/
    232,      0,    .74900,    231,    110,      0,      0,      0/
    232,      0,    .80300,    231,    120,   -120,      0,      0/
    232,      0,    .85700,    231,    110,    110,      0,      0/
    232,      0,    .91100,    131,   -120,    110,      0,      0/
    232,      0,    .97000,    130,   -121,      0,      0,      0/
    232,      0,   1.00000,    230,    111,      0,      0,      0/
    241,      0,    .64000,    140,   -120,      0,      0,      0/
    241,      0,    .92000,    240,    110,      0,      0,      0/
    241,      0,   1.00000,    240,     10,      0,      0,      0/
    141,      0,    .55000,    140,    110,      0,      0,      0/
    141,      0,   1.00000,    140,     10,      0,      0,      0/
    341,      0,   1.00000,    340,     10,      0,      0,      0/
    440,      0,    .01200,    120,   -120,    120,   -120,      0/
    440,      0,    .01320,   1120,  -1120,      0,      0,      0/
    440,      0,    .03320,    130,   -130,    120,   -120,      0/
    440,      0,    .05770,    220,    120,   -120,      0,      0/
    440,      0,    .08220,    220,    110,    110,      0,      0/
    440,      0,    .10270,    330,    120,   -120,      0,      0/
    440,      0,    .12320,    330,    110,    110,      0,      0/
    440,      0,    .13030,    331,    331,      0,      0,      0/
    440,      0,    .14430,    220,    130,   -130,      0,      0/
    440,      0,    .16630,    110,    130,   -130,      0,      0/
    440,      0,    .18830,    130,   -230,   -120,      0,      0/
    440,      0,    .21030,   -130,    230,    120,      0,      0/
    440,      0,    .21460,    131,   -131,      0,      0,      0/
    440,      0,    .21880,    231,   -231,      0,      0,      0/
    440,      0,    .22880,    231,   -130,    120,      0,      0/
    440,      0,    .23880,   -231,    130,   -120,      0,      0/
    440,      0,    .25180,    111,    111,      0,      0,      0/
    440,      0,    .26480,    121,   -121,      0,      0,      0/
    440,      0,    .42810,    121,    110,   -121,      0,      0/
    440,      0,    .59140,    120,    111,   -121,      0,      0/
    440,      0,    .75470,    121,    111,   -120,      0,      0/
    440,      0,    .81600,    121,   -121,      0,      0,      0/
    440,      0,    .87730,    111,    111,      0,      0,      0/
    440,      0,    .93860,    131,   -131,      0,      0,      0/
    440,      0,   1.00000,    231,   -231,      0,      0,      0/
    441,      0,    .06020,    -12,     12,      0,      0,      0/
    441,      0,    .12030,    -14,     14,      0,      0,      0/
    441,      0,    .13730,    120,   -120,    110,      0,      0/
    441,      0,    .17360,    111,    111,    110,      0,      0/
    441,      0,    .20990,    121,   -121,    110,      0,      0/
    441,      0,    .24620,    121,    111,   -120,      0,      0/
    441,      0,    .28120,    111,    111,    111,    110,      0/
    441,      0,    .31620,    121,   -121,    111,    110,      0/
    441,      0,    .35120,    111,    111,    121,   -120,      0/
    441,      0,    .38620,    121,   -121,    121,   -120,      0/
    441,      0,    .41420,    111,    111,    111,    221,      0/
    441,      0,    .44220,    121,   -121,    111,    221,      0/
    441,      0,    .44930,    130,   -130,    110,      0,      0/
    441,      0,    .45640,    230,   -230,    110,      0,      0/
    441,      0,    .46350,    130,   -230,   -120,      0,      0/
    441,      0,    .47060,    230,   -130,    120,      0,      0/
    441,      0,    .47770,    131,   -130,    110,      0,      0/
    441,      0,    .48480,    131,   -230,   -120,      0,      0/
    441,      0,    .49190,    231,   -130,    120,      0,      0/
    441,      0,    .49900,    231,   -230,    110,      0,      0/
    441,      0,    .50610,    130,   -131,    110,      0,      0/
    441,      0,    .51320,    130,   -231,   -120,      0,      0/
    441,      0,    .52030,    230,   -131,    120,      0,      0/
    441,      0,    .52740,    230,   -231,    110,      0,      0/
    441,      0,    .53690,    131,   -131,    110,      0,      0/
    441,      0,    .54640,    231,   -231,    110,      0,      0/
    441,      0,    .55590,    131,    231,   -120,      0,      0/
    441,      0,    .56540,    231,   -131,    120,      0,      0/
    441,      0,    .58040,    131,   -131,    111,      0,      0/
    441,      0,    .59540,    231,   -231,    111,      0,      0/
    441,      0,    .61040,    131,    231,   -121,      0,      0/
    441,      0,    .62540,    231,   -131,    121,      0,      0/
    441,      0,    .64240,    120,   -120,    220,      0,      0/
    441,      0,    .65940,    120,   -120,    220,    220,      0/
    441,      0,    .70940,    111,    111,    220,      0,      0/
    441,      0,    .75940,    121,   -121,    220,      0,      0/
    441,      0,    .80940,    121,   -121,    111,    220,      0/
    441,      0,    .85940,    121,   -121,    221,    220,      0/
    441,      0,    .86160,   1120,  -1120,      0,      0,      0/
    441,      0,    .86380,   1220,  -1220,      0,      0,      0/
    441,      0,    .87880,   1111,  -1111,      0,      0,      0/
    441,      0,    .89380,   1121,  -1121,      0,      0,      0/
    441,      0,    .90880,   1221,  -1221,      0,      0,      0/
    441,      0,    .92380,   2221,  -2221,      0,      0,      0/
    441,      0,    .94080,     10,    440,      0,      0,      0/
    441,      0,    .94910,     10,    121,   -121,      0,      0/
    441,      0,    .95740,     10,    111,    111,      0,      0/
    441,      0,    .96640,     10,    220,    120,   -120,      0/
    441,      0,    .98340,     10,    121,   -121,    111,      0/
    441,      0,   1.00000,     10,    111,    111,    111,      0/
  10441,      0,    .00830,    -12,     12,      0,      0,      0/
  10441,      0,    .01660,    -14,     14,      0,      0,      0/
  10441,      0,    .34060,    441,    120,   -120,      0,      0/
  10441,      0,    .52460,    441,    110,    110,      0,      0/
  10441,      0,    .55160,    441,    220,      0,      0,      0/
  10441,      0,    .55260,    441,    110,      0,      0,      0/
  10441,      0,    .64560,     10,  20440,      0,      0,      0/
  10441,      0,    .73260,     10,  20441,      0,      0,      0/
  10441,      0,    .81060,     10,  20442,      0,      0,      0/
  10441,      0,    .81340,     10,    440,      0,      0,      0/
  10441,      0,    .81720,    111,    111,    110,      0,      0/
  10441,      0,    .82100,    121,   -121,    110,      0,      0/
  10441,      0,    .82480,    121,    111,   -120,      0,      0/
  10441,      0,    .82990,    111,    111,    111,    110,      0/
  10441,      0,    .83500,    121,   -121,    111,    110,      0/
  10441,      0,    .84010,    111,    111,    121,   -120,      0/
  10441,      0,    .84520,    121,   -121,    121,   -120,      0/
  10441,      0,    .87020,    111,    111,    111,    221,      0/
  10441,      0,    .89520,    121,   -121,    111,    221,      0/
  10441,      0,    .89920,    130,   -130,    110,      0,      0/
  10441,      0,    .90320,    230,   -230,    110,      0,      0/
  10441,      0,    .90720,    130,   -230,   -120,      0,      0/
  10441,      0,    .91120,    230,   -130,    120,      0,      0/
  10441,      0,    .91520,    131,   -130,    110,      0,      0/
  10441,      0,    .91920,    131,   -230,   -120,      0,      0/
  10441,      0,    .92320,    231,   -130,    120,      0,      0/
  10441,      0,    .92720,    231,   -230,    110,      0,      0/
  10441,      0,    .93120,    130,   -131,    110,      0,      0/
  10441,      0,    .93520,    130,   -231,   -120,      0,      0/
  10441,      0,    .93920,    230,   -131,    120,      0,      0/
  10441,      0,    .94320,    230,   -231,    110,      0,      0/
  10441,      0,    .94690,    231,   -131,    120,      0,      0/
  10441,      0,    .95060,    131,   -131,    111,      0,      0/
  10441,      0,    .95430,    231,   -231,    111,      0,      0/
  10441,      0,    .95800,    131,    231,   -121,      0,      0/
  10441,      0,    .96170,    231,   -131,    121,      0,      0/
  10441,      0,    .96540,    120,   -120,    220,      0,      0/
  10441,      0,    .96910,    120,   -120,    220,    220,      0/
  10441,      0,    .97280,    111,    111,    220,      0,      0/
  10441,      0,    .97650,    121,   -121,    220,      0,      0/
  10441,      0,    .98020,    121,   -121,    111,    220,      0/
  10441,      0,    .98390,    121,   -121,    221,    220,      0/
  10441,      0,    .98790,   1111,  -1111,      0,      0,      0/
  10441,      0,    .99190,   1121,  -1121,      0,      0,      0/
  10441,      0,    .99590,   1221,  -1221,      0,      0,      0/
  10441,      0,   1.00000,   2221,  -2221,      0,      0,      0/
  20440,      0,    .00660,     10,    441,      0,      0,      0/
  20440,      0,    .01410,    120,   -120,      0,      0,      0/
  20440,      0,    .05110,    120,   -120,    120,   -120,      0/
  20440,      0,    .06610,    120,   -120,    120,   -120,    120/
  20440,      0,    .08210,    111,    120,   -120,      0,      0/
  20440,      0,    .09810,    121,   -120,    110,      0,      0/
  20440,      0,    .11410,   -121,    120,    110,      0,      0/
  20440,      0,    .12010,   -231,    130,   -120,      0,      0/
  20440,      0,    .12610,    231,   -130,    120,      0,      0/
  20440,      0,    .13210,   -230,    131,   -120,      0,      0/
  20440,      0,    .13810,    230,   -131,    120,      0,      0/
  20440,      0,    .14520,    130,   -130,      0,      0,      0/
  20440,      0,    .17520,    120,   -120,    130,   -130,      0/
  20440,      0,    .18020,    120,   -120,   1120,  -1120,      0/
  20440,      0,    .36240,    121,    110,   -121,      0,      0/
  20440,      0,    .54460,    120,    111,   -121,      0,      0/
  20440,      0,    .72680,    121,    111,   -120,      0,      0/
  20440,      0,    .79520,    121,   -121,      0,      0,      0/
  20440,      0,    .86360,    111,    111,      0,      0,      0/
  20440,      0,    .93200,    131,   -131,      0,      0,      0/
  20440,      0,   1.00000,    231,   -231,      0,      0,      0/
  20441,      0,    .27300,     10,    441,      0,      0,      0/
  20441,      0,    .28900,    120,   -120,    120,   -120,      0/
  20441,      0,    .31100,    120,   -120,    120,   -120,    120/
  20441,      0,    .32000,    120,   -120,    130,   -130,      0/
  20441,      0,    .32390,    111,    120,   -120,      0,      0/
  20441,      0,    .32780,    121,   -120,    110,      0,      0/
  20441,      0,    .33170,   -121,    120,    110,      0,      0/
  20441,      0,    .33330,   -231,    130,   -120,      0,      0/
  20441,      0,    .33490,    231,   -130,    120,      0,      0/
  20441,      0,    .33650,   -230,    131,   -120,      0,      0/
  20441,      0,    .33810,    230,   -131,    120,      0,      0/
  20441,      0,    .33950,    120,   -120,   1120,  -1120,      0/
  20441,      0,    .48630,    121,    110,   -121,      0,      0/
  20441,      0,    .63310,    120,    111,   -121,      0,      0/
  20441,      0,    .77990,    121,    111,   -120,      0,      0/
  20441,      0,    .83500,    121,   -121,      0,      0,      0/
  20441,      0,    .89010,    111,    111,      0,      0,      0/
  20441,      0,    .94520,    131,   -131,      0,      0,      0/
  20441,      0,   1.00000,    231,   -231,      0,      0,      0/
  20442,      0,    .13500,     10,    441,      0,      0,      0/
  20442,      0,    .13690,    120,   -120,      0,      0,      0/
  20442,      0,    .15890,    120,   -120,    120,   -120,      0/
  20442,      0,    .17090,    120,   -120,    120,   -120,    120/
  20442,      0,    .17790,    111,    120,   -120,      0,      0/
  20442,      0,    .18490,    121,   -120,    110,      0,      0/
  20442,      0,    .19190,   -121,    120,    110,      0,      0/
  20442,      0,    .19430,   -231,    130,   -120,      0,      0/
  20442,      0,    .19670,    231,   -130,    120,      0,      0/
  20442,      0,    .19910,   -230,    131,   -120,      0,      0/
  20442,      0,    .20150,    230,   -131,    120,      0,      0/
  20442,      0,    .20300,    130,   -130,      0,      0,      0/
  20442,      0,    .22200,    120,   -120,    130,   -130,      0/
  20442,      0,    .22210,   1120,  -1120,      0,      0,      0/
  20442,      0,    .22540,    120,   -120,   1120,  -1120,      0/
  20442,      0,    .39750,    121,    110,   -121,      0,      0/
  20442,      0,    .56960,    120,    111,   -121,      0,      0/
  20442,      0,    .74170,    121,    111,   -120,      0,      0/
  20442,      0,    .80630,    121,   -121,      0,      0,      0/
  20442,      0,    .87090,    111,    111,      0,      0,      0/
  20442,      0,    .93550,    131,   -131,      0,      0,      0/
  20442,      0,   1.00000,    231,   -231,      0,      0,      0/
    151,      0,   1.00000,    150,     10,      0,      0,      0/
    251,      0,   1.00000,    250,     10,      0,      0,      0/
    351,      0,   1.00000,    350,     10,      0,      0,      0/
   1230,      0,   1.00000,   2130,     10,      0,      0,      0/
   1111,      0,   1.00000,   1120,    120,      0,      0,      0/
   1121,      0,    .66670,   1120,    110,      0,      0,      0/
   1121,      0,   1.00000,   1220,    120,      0,      0,      0/
   1221,      0,    .66670,   1220,    110,      0,      0,      0/
   1221,      0,   1.00000,   1120,   -120,      0,      0,      0/
   2221,      0,   1.00000,   1220,   -120,      0,      0,      0/
   1131,      0,    .88000,   2130,    120,      0,      0,      0/
   1131,      0,    .94000,   1130,    110,      0,      0,      0/
   1131,      0,   1.00000,   1230,    120,      0,      0,      0/
   1231,      0,    .88000,   2130,    110,      0,      0,      0/
   1231,      0,    .94000,   1130,   -120,      0,      0,      0/
   1231,      0,   1.00000,   2230,    120,      0,      0,      0/
   2231,      0,    .88000,   2130,   -120,      0,      0,      0/
   2231,      0,    .94000,   1230,   -120,      0,      0,      0/
   2231,      0,   1.00000,   2230,    110,      0,      0,      0/
   1331,      0,    .66670,   2330,    120,      0,      0,      0/
   1331,      0,   1.00000,   1330,    110,      0,      0,      0/
   2331,      0,    .66670,   1330,   -120,      0,      0,      0/
   2331,      0,   1.00000,   2330,    110,      0,      0,      0/
   1140,      0,   1.00000,   2140,    120,      0,      0,      0/
   1240,      0,   1.00000,   2140,    110,      0,      0,      0/
   2240,      0,   1.00000,   2140,   -120,      0,      0,      0/
   1340,      0,    .03750,    -12,     11,   1330,      0,      0/
   1340,      0,    .07500,    -12,     11,   1331,      0,      0/
   1340,      0,    .11250,    -14,     13,   1330,      0,      0/
   1340,      0,    .15000,    -14,     13,   1331,      0,      0/
   1340,      0,    .19900,   1330,    120,      0,      0,      0/
   1340,      0,    .24800,   1231,   -230,      0,      0,      0/
   1340,      0,    .28800,   1330,    120,      0,      0,      0/
   1340,      0,    .32800,   1131,   -230,      0,      0,      0/
   1340,      0,    .36800,   1330,    121,      0,      0,      0/
   1340,      0,    .40800,   1130,   -230,      0,      0,      0/
   1340,      0,    .44800,   1330,    120,    110,      0,      0/
   1340,      0,    .48800,   2330,    120,    120,      0,      0/
   1340,      0,    .52800,   1130,   -130,    120,      0,      0/
   1340,      0,    .56800,   1130,   -230,    110,      0,      0/
   1340,      0,    .60800,   1230,   -230,    120,      0,      0/
   1340,      0,    .66400,   2130,   -230,    120,    110,      0/
   1340,      0,    .72000,   2130,   -130,    120,    120,      0/
   1340,      0,    .77600,   1130,   -230,    120,    120,      0/
   1340,      0,    .83200,   1130,   -230,    110,    110,      0/
   1340,      0,    .88800,   1330,    120,    120,   -120,      0/
   1340,      0,    .94400,   1330,    120,    110,    110,      0/
   1340,      0,   1.00000,   2330,    120,    120,    110,      0/
   2340,      0,    .03750,    -12,     11,   2330,      0,      0/
   2340,      0,    .07500,    -12,     11,   2331,      0,      0/
   2340,      0,    .11250,    -14,     13,   2330,      0,      0/
   2340,      0,    .15000,    -14,     13,   2331,      0,      0/
   2340,      0,    .17500,   2330,    120,      0,      0,      0/
   2340,      0,    .20000,   1330,    110,      0,      0,      0/
   2340,      0,    .22500,   1130,   -130,      0,      0,      0/
   2340,      0,    .25000,   1230,   -230,      0,      0,      0/
   2340,      0,    .29500,   2331,    120,      0,      0,      0/
   2340,      0,    .34000,   1331,    110,      0,      0,      0/
   2340,      0,    .38500,   1131,   -130,      0,      0,      0/
   2340,      0,    .43000,   1231,   -230,      0,      0,      0/
   2340,      0,    .47500,   2330,    121,      0,      0,      0/
   2340,      0,    .52000,   1330,    111,      0,      0,      0/
   2340,      0,    .56500,   1130,   -131,      0,      0,      0/
   2340,      0,    .61000,   1230,   -231,      0,      0,      0/
   2340,      0,    .64900,   2130,   -230,    120,   -120,      0/
   2340,      0,    .68800,   2130,   -230,    110,    110,      0/
   2340,      0,    .72700,   2130,   -130,    120,    110,      0/
   2340,      0,    .76600,   1130,   -230,   -120,    110,      0/
   2340,      0,    .80500,   1130,   -130,    120,   -120,      0/
   2340,      0,    .84400,   1130,   -130,    110,    110,      0/
   2340,      0,    .88300,   1330,    120,   -120,    110,      0/
   2340,      0,    .92200,   1330,    110,    110,    110,      0/
   2340,      0,    .96100,   2330,    120,    120,   -120,      0/
   2340,      0,   1.00000,   2330,    120,    110,    110,      0/
   1141,      0,   1.00000,   2140,    120,      0,      0,      0/
   1241,      0,   1.00000,   2140,    110,      0,      0,      0/
   2241,      0,   1.00000,   2140,   -120,      0,      0,      0/
   1341,      0,    .66670,   2340,    120,      0,      0,      0/
   1341,      0,   1.00000,   1340,    110,      0,      0,      0/
   2341,      0,    .66670,   1340,   -120,      0,      0,      0/
   2341,      0,   1.00000,   2340,    110,      0,      0,      0/
   3341,      0,   1.00000,   3340,    110,      0,      0,      0/
   1150,      0,    .06000,     12,    -11,   1140,      0,      0/
   1150,      0,    .12000,     12,    -11,   1141,      0,      0/
   1150,      0,    .18000,     14,    -13,   1140,      0,      0/
   1150,      0,    .24000,     14,    -13,   1141,      0,      0/
   1150,      0,    .25500,     16,    -15,   1140,      0,      0/
   1150,      0,    .27000,     16,    -15,   1141,      0,      0/
   1150,      0,    .28925,   1140,   -120,      0,      0,      0/
   1150,      0,    .30850,   1140,   -121,      0,      0,      0/
   1150,      0,    .32775,   1141,   -120,      0,      0,      0/
   1150,      0,    .34700,   1141,   -121,      0,      0,      0/
   1150,      0,    .35775,   1140,    340,      0,      0,      0/
   1150,      0,    .36850,   1140,    341,      0,      0,      0/
   1150,      0,    .37925,   1141,    340,      0,      0,      0/
   1150,      0,    .39000,   1141,    341,      0,      0,      0/
   1150,      0,    .42050,   1140,   -120,    110,      0,      0/
   1150,      0,    .45100,   1140,   -120,    220,      0,      0/
   1150,      0,    .48150,   1140,   -120,    111,      0,      0/
   1150,      0,    .51200,   1140,   -120,    221,      0,      0/
   1150,      0,    .54250,   1140,   -121,    110,      0,      0/
   1150,      0,    .57300,   1140,   -121,    220,      0,      0/
   1150,      0,    .60350,   1140,   -121,    111,      0,      0/
   1150,      0,    .63400,   1140,   -121,    221,      0,      0/
   1150,      0,    .66450,   1141,   -120,    110,      0,      0/
   1150,      0,    .69500,   1141,   -120,    220,      0,      0/
   1150,      0,    .72550,   1141,   -120,    111,      0,      0/
   1150,      0,    .75600,   1141,   -120,    221,      0,      0/
   1150,      0,    .78650,   1141,   -121,    110,      0,      0/
   1150,      0,    .81700,   1141,   -121,    220,      0,      0/
   1150,      0,    .84750,   1141,   -121,    111,      0,      0/
   1150,      0,    .87800,   1141,   -121,    221,      0,      0/
   1150,      0,    .89325,   1140,   -130,    230,      0,      0/
   1150,      0,    .90850,   1140,   -130,    231,      0,      0/
   1150,      0,    .92375,   1140,   -131,    230,      0,      0/
   1150,      0,    .93900,   1140,   -131,    231,      0,      0/
   1150,      0,    .95425,   1141,   -130,    230,      0,      0/
   1150,      0,    .96950,   1141,   -130,    231,      0,      0/
   1150,      0,    .98475,   1141,   -131,    230,      0,      0/
   1150,      0,   1.00000,   1141,   -131,    231,      0,      0/
   1250,      0,    .06000,     12,    -11,   1240,      0,      0/
   1250,      0,    .12000,     12,    -11,   1241,      0,      0/
   1250,      0,    .18000,     14,    -13,   1240,      0,      0/
   1250,      0,    .24000,     14,    -13,   1241,      0,      0/
   1250,      0,    .25500,     16,    -15,   1240,      0,      0/
   1250,      0,    .27000,     16,    -15,   1241,      0,      0/
   1250,      0,    .28925,   1240,   -120,      0,      0,      0/
   1250,      0,    .30850,   1240,   -121,      0,      0,      0/
   1250,      0,    .32775,   1241,   -120,      0,      0,      0/
   1250,      0,    .34700,   1241,   -121,      0,      0,      0/
   1250,      0,    .35775,   1240,    340,      0,      0,      0/
   1250,      0,    .36850,   1240,    341,      0,      0,      0/
   1250,      0,    .37925,   1241,    340,      0,      0,      0/
   1250,      0,    .39000,   1241,    341,      0,      0,      0/
   1250,      0,    .42050,   1240,   -120,    110,      0,      0/
   1250,      0,    .45100,   1240,   -120,    220,      0,      0/
   1250,      0,    .48150,   1240,   -120,    111,      0,      0/
   1250,      0,    .51200,   1240,   -120,    221,      0,      0/
   1250,      0,    .54250,   1240,   -121,    110,      0,      0/
   1250,      0,    .57300,   1240,   -121,    220,      0,      0/
   1250,      0,    .60350,   1240,   -121,    111,      0,      0/
   1250,      0,    .63400,   1240,   -121,    221,      0,      0/
   1250,      0,    .66450,   1241,   -120,    110,      0,      0/
   1250,      0,    .69500,   1241,   -120,    220,      0,      0/
   1250,      0,    .72550,   1241,   -120,    111,      0,      0/
   1250,      0,    .75600,   1241,   -120,    221,      0,      0/
   1250,      0,    .78650,   1241,   -121,    110,      0,      0/
   1250,      0,    .81700,   1241,   -121,    220,      0,      0/
   1250,      0,    .84750,   1241,   -121,    111,      0,      0/
   1250,      0,    .87800,   1241,   -121,    221,      0,      0/
   1250,      0,    .89325,   1240,   -130,    230,      0,      0/
   1250,      0,    .90850,   1240,   -130,    231,      0,      0/
   1250,      0,    .92375,   1240,   -131,    230,      0,      0/
   1250,      0,    .93900,   1240,   -131,    231,      0,      0/
   1250,      0,    .95425,   1241,   -130,    230,      0,      0/
   1250,      0,    .96950,   1241,   -130,    231,      0,      0/
   1250,      0,    .98475,   1241,   -131,    230,      0,      0/
   1250,      0,   1.00000,   1241,   -131,    231,      0,      0/
   1350,      0,    .06000,     12,    -11,   1340,      0,      0/
   1350,      0,    .12000,     12,    -11,   1341,      0,      0/
   1350,      0,    .18000,     14,    -13,   1340,      0,      0/
   1350,      0,    .24000,     14,    -13,   1341,      0,      0/
   1350,      0,    .25500,     16,    -15,   1340,      0,      0/
   1350,      0,    .27000,     16,    -15,   1341,      0,      0/
   1350,      0,    .28925,   1340,   -120,      0,      0,      0/
   1350,      0,    .30850,   1340,   -121,      0,      0,      0/
   1350,      0,    .32775,   1341,   -120,      0,      0,      0/
   1350,      0,    .34700,   1341,   -121,      0,      0,      0/
   1350,      0,    .35775,   1340,    340,      0,      0,      0/
   1350,      0,    .36850,   1340,    341,      0,      0,      0/
   1350,      0,    .37925,   1341,    340,      0,      0,      0/
   1350,      0,    .39000,   1341,    341,      0,      0,      0/
   1350,      0,    .42050,   1340,   -120,    110,      0,      0/
   1350,      0,    .45100,   1340,   -120,    220,      0,      0/
   1350,      0,    .48150,   1340,   -120,    111,      0,      0/
   1350,      0,    .51200,   1340,   -120,    221,      0,      0/
   1350,      0,    .54250,   1340,   -121,    110,      0,      0/
   1350,      0,    .57300,   1340,   -121,    220,      0,      0/
   1350,      0,    .60350,   1340,   -121,    111,      0,      0/
   1350,      0,    .63400,   1340,   -121,    221,      0,      0/
   1350,      0,    .66450,   1341,   -120,    110,      0,      0/
   1350,      0,    .69500,   1341,   -120,    220,      0,      0/
   1350,      0,    .72550,   1341,   -120,    111,      0,      0/
   1350,      0,    .75600,   1341,   -120,    221,      0,      0/
   1350,      0,    .78650,   1341,   -121,    110,      0,      0/
   1350,      0,    .81700,   1341,   -121,    220,      0,      0/
   1350,      0,    .84750,   1341,   -121,    111,      0,      0/
   1350,      0,    .87800,   1341,   -121,    221,      0,      0/
   1350,      0,    .89325,   1340,   -130,    230,      0,      0/
   1350,      0,    .90850,   1340,   -130,    231,      0,      0/
   1350,      0,    .92375,   1340,   -131,    230,      0,      0/
   1350,      0,    .93900,   1340,   -131,    231,      0,      0/
   1350,      0,    .95425,   1341,   -130,    230,      0,      0/
   1350,      0,    .96950,   1341,   -130,    231,      0,      0/
   1350,      0,    .98475,   1341,   -131,    230,      0,      0/
   1350,      0,   1.00000,   1341,   -131,    231,      0,      0/
